decision_id,policy_name,request_id,person_id,candidate_taxi_id,chosen,rank,heuristic_score,sim_time,pending_req_count,onboard_count,idle_taxi_count,active_taxi_count,avg_wait_time,max_wait_time,avg_occupancy,fleet_utilization,recent_demand_rate,req_waited_so_far,req_direct_travel_time,req_max_wait,req_wait_slack,req_has_assigned_taxi,cand_is_defer,cand_is_feasible,cand_pickup_index,cand_dropoff_index,cand_added_route_time,cand_pickup_eta_new,cand_dropoff_eta_new,cand_future_wait,cand_total_wait,cand_new_ride_time,cand_max_existing_delay,cand_avg_existing_delay,cand_max_pickup_delay,cand_new_wait_violation,cand_new_ride_violation,cand_exist_wait_viol_sum,cand_exist_wait_viol_max,cand_exist_ride_viol_sum,cand_exist_ride_viol_max,cand_result_stop_count,cand_taxi_remaining_route_time,cand_taxi_onboard_count,cand_taxi_remaining_capacity,cand_taxi_is_idle,cand_taxi_is_active
tick00024_d000003_req2,heuristic,2,2,t_1,0,4,-3.599436526029483,240.0,1.0,1.0,1.0,1.0,0.0,0.0,0.05,0.5,0.016666666666666666,0.0,26.862494470661527,133.43124723533077,133.43124723533077,1,0.0,1,0.0,2.0,87.3544250313509,281.8162993543964,342.38303403119147,41.81629935439639,41.81629935439639,60.56673467679508,87.3544250313509,87.3544250313509,0.0,0.0,6.841745735472024,0.0,0.0,159.2648275029336,159.2648275029336,3.0,0.0,1.0,9.0,0,1
tick00024_d000003_req2,heuristic,2,2,t_1,1,1,1.1802285249272404,240.0,1.0,1.0,1.0,1.0,0.0,0.0,0.05,0.5,0.016666666666666666,0.0,26.862494470661527,133.43124723533077,133.43124723533077,1,0.0,1,1.0,2.0,0.0,281.8162993543964,308.67879382505794,41.81629935439639,41.81629935439639,26.862494470661545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.91040247158269,71.91040247158269,3.0,0.0,1.0,9.0,0,1
tick00024_d000003_req2,heuristic,2,2,,0,5,-1000000000.0,240.0,1.0,1.0,1.0,1.0,0.0,0.0,0.05,0.5,0.016666666666666666,0.0,26.862494470661527,133.43124723533077,133.43124723533077,1,1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tick00044_d000004_req3,heuristic,3,3,t_0,1,1,1.9643589645698993,440.0,1.0,1.0,1.0,1.0,0.0,0.0,0.05,0.5,0.016666666666666666,0.0,16.175302305163658,128.08765115258183,128.08765115258183,1,0.0,1,0.0,1.0,0.0,448.09803537872864,464.2733376838923,8.098035378728639,8.098035378728639,16.175302305163655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,10.0,0,0
tick00044_d000004_req3,heuristic,3,3,t_1,0,3,-0.2499642589375659,440.0,1.0,1.0,1.0,1.0,0.0,0.0,0.05,0.5,0.016666666666666666,0.0,16.175302305163658,128.08765115258183,128.08765115258183,1,0.0,1,0.0,1.0,36.38373164228858,477.46285022829403,493.6381525334577,37.46285022829403,37.46285022829403,16.175302305163655,36.38373164228858,36.38373164228858,0.0,0.0,0.0,0.0,0.0,41.51958366594133,41.51958366594133,3.0,0.0,1.0,9.0,0,1
tick00044_d000004_req3,heuristic,3,3,t_1,0,4,-0.56613290771557,440.0,1.0,1.0,1.0,1.0,0.0,0.0,0.05,0.5,0.016666666666666666,0.0,16.175302305163658,128.08765115258183,128.08765115258183,1,0.0,1,0.0,2.0,36.369332794196396,477.46285022829403,500.02063628440794,37.46285022829403,37.46285022829403,22.557786056113912,36.369332794196396,36.369332794196396,0.0,0.0,0.0,0.0,0.0,41.50518481784915,41.50518481784915,3.0,0.0,1.0,9.0,0,1
tick00044_d000004_req3,heuristic,3,3,t_1,0,2,1.3494487430056867,440.0,1.0,1.0,1.0,1.0,0.0,0.0,0.05,0.5,0.016666666666666666,0.0,16.175302305163658,128.08765115258183,128.08765115258183,1,0.0,1,1.0,2.0,0.0,483.963446941551,500.13874924671467,43.96344694155101,43.96344694155101,16.175302305163655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1358520236527525,5.1358520236527525,3.0,0.0,1.0,9.0,0,1
tick00044_d000004_req3,heuristic,3,3,,0,5,-1000000000.0,440.0,1.0,1.0,1.0,1.0,0.0,0.0,0.05,0.5,0.016666666666666666,0.0,16.175302305163658,128.08765115258183,128.08765115258183,1,1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tick00046_d000005_req4,heuristic,4,4,t_0,0,4,0.4396944836706105,460.0,1.0,2.0,0.0,2.0,0.0,0.0,0.1,1.0,0.03333333333333333,0.0,19.91517836852418,129.95758918426208,129.95758918426208,1,0.0,1,0.0,1.0,31.19005750828734,482.7890114575972,502.70418982612136,22.789011457597212,22.789011457597212,19.915178368524153,31.19005750828734,31.19005750828734,0.0,0.0,0.0,0.0,0.0,25.144047741029787,25.144047741029787,3.0,0.0,1.0,9.0,0,1
tick00046_d000005_req4,heuristic,4,4,t_0,0,3,0.5797892422312796,460.0,1.0,2.0,0.0,2.0,0.0,0.0,0.1,1.0,0.03333333333333333,0.0,19.91517836852418,129.95758918426208,129.95758918426208,1,0.0,1,0.0,2.0,24.80757375733708,482.7890114575972,502.71858867421355,22.789011457597212,22.789011457597212,19.929577216616337,24.80757375733708,24.80757375733708,0.0,0.0,0.0,0.0,0.0,18.76156399007953,18.76156399007953,3.0,0.0,1.0,9.0,0,1
tick00046_d000005_req4,heuristic,4,4,t_0,0,2,1.6274909035679124,460.0,1.0,2.0,0.0,2.0,0.0,0.0,0.1,1.0,0.03333333333333333,0.0,19.91517836852418,129.95758918426208,129.95758918426208,1,0.0,1,1.0,2.0,0.0,500.3022041295441,520.2173824980683,40.30220412954412,40.30220412954412,19.91517836852421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,9.0,0,1
tick00046_d000005_req4,heuristic,4,4,t_1,0,5,-0.2026694487508321,460.0,1.0,2.0,0.0,2.0,0.0,0.0,0.1,1.0,0.03333333333333333,0.0,19.91517836852418,129.95758918426208,129.95758918426208,1,0.0,1,0.0,1.0,42.306367581191864,491.53426072230315,511.44943909082735,31.534260722303145,31.534260722303145,19.91517836852421,42.306367581191864,42.306367581191864,0.0,0.0,0.0,0.0,0.0,57.7244501495043,57.7244501495043,3.0,0.0,1.0,9.0,0,1
tick00046_d000005_req4,heuristic,4,4,t_1,0,6,-0.961937965119419,460.0,1.0,2.0,0.0,2.0,0.0,0.0,0.1,1.0,0.03333333333333333,0.0,19.91517836852418,129.95758918426208,129.95758918426208,1,0.0,1,0.0,2.0,42.306367581191864,491.53426072230315,511.44943909082735,31.534260722303145,31.534260722303145,19.91517836852421,42.306367581191864,42.306367581191864,0.0,0.0,0.0,0.0,0.0,57.7244501495043,57.7244501495043,3.0,0.0,1.0,9.0,0,1
tick00046_d000005_req4,heuristic,4,4,t_1,1,1,1.6362020765647682,460.0,1.0,2.0,0.0,2.0,0.0,0.0,0.1,1.0,0.03333333333333333,0.0,19.91517836852418,129.95758918426208,129.95758918426208,1,0.0,1,1.0,2.0,0.0,491.54865957039533,511.4638379389195,31.54865957039533,31.54865957039533,19.915178368524153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.418082568312435,15.418082568312435,3.0,0.0,1.0,9.0,0,1
tick00046_d000005_req4,heuristic,4,4,,0,7,-1000000000.0,460.0,1.0,2.0,0.0,2.0,0.0,0.0,0.1,1.0,0.03333333333333333,0.0,19.91517836852418,129.95758918426208,129.95758918426208,1,1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tick00065_d000006_req5,heuristic,5,5,t_0,1,1,1.1934112337208371,650.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.0,31.612899097396266,135.80644954869814,135.80644954869814,1,0.0,1,0.0,1.0,0.0,677.7586384078246,709.3715375052209,27.758638407824606,27.758638407824606,31.61289909739628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,10.0,0,0
tick00065_d000006_req5,heuristic,5,5,t_1,0,2,1.0209900046070188,650.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.0,31.612899097396266,135.80644954869814,135.80644954869814,1,0.0,1,0.0,1.0,0.0,682.543419120917,714.1563182183132,32.54341912091695,32.54341912091695,31.61289909739628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,10.0,1,0
tick00065_d000006_req5,heuristic,5,5,,0,3,-1000000000.0,650.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.0,31.612899097396266,135.80644954869814,135.80644954869814,1,1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tick00084_d000007_req6,heuristic,6,6,t_0,1,1,1.5522039428683923,840.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.0,32.152137669021826,136.07606883451092,136.07606883451092,1,0.0,1,0.0,1.0,0.0,853.5952556439534,885.7473933129752,13.595255643953351,13.595255643953351,32.15213766902184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,10.0,0,0
tick00084_d000007_req6,heuristic,6,6,t_1,0,2,1.395421362730334,840.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.0,32.152137669021826,136.07606883451092,136.07606883451092,1,0.0,1,0.0,1.0,0.0,856.8898171598407,889.0419548288626,16.88981715984073,16.88981715984073,32.15213766902184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,10.0,1,0
tick00084_d000007_req6,heuristic,6,6,,0,3,-1000000000.0,840.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.0,32.152137669021826,136.07606883451092,136.07606883451092,1,1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tick00092_d000008_req7,heuristic,7,7,t_0,0,3,-3.270095043150622,920.0,1.0,1.0,1.0,1.0,0.0,0.0,0.05,0.5,0.016666666666666666,0.0,24.260297731568464,132.13014886578424,132.13014886578424,1,0.0,1,0.0,1.0,101.76858310562795,960.1463280366148,984.4066257681833,40.14632803661482,40.14632803661482,24.26029773156847,101.76858310562795,101.76858310562795,0.0,0.0,0.0,0.0,0.0,97.4643077675843,97.4643077675843,3.0,0.0,1.0,9.0,0,1
tick00092_d000008_req7,heuristic,7,7,t_0,0,4,-3.4554817650649206,920.0,1.0,1.0,1.0,1.0,0.0,0.0,0.05,0.5,0.016666666666666666,0.0,24.260297731568464,132.13014886578424,132.13014886578424,1,0.0,1,0.0,2.0,62.57381065607797,960.1463280366148,1022.6685206166861,40.14632803661482,40.14632803661482,62.522192580071305,62.57381065607797,62.57381065607797,0.0,0.0,14.001597116934377,0.0,0.0,58.269535318034315,58.269535318034315,3.0,0.0,1.0,9.0,0,1
tick00092_d000008_req7,heuristic,7,7,t_0,0,2,1.5627571974370518,920.0,1.0,1.0,1.0,1.0,0.0,0.0,0.05,0.5,0.016666666666666666,0.0,24.260297731568464,132.13014886578424,132.13014886578424,1,0.0,1,1.0,2.0,0.0,960.1463280366148,984.4066257681833,40.14632803661482,40.14632803661482,24.26029773156847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,9.0,0,1
tick00092_d000008_req7,heuristic,7,7,t_1,1,1,1.7160982895096524,920.0,1.0,1.0,1.0,1.0,0.0,0.0,0.05,0.5,0.016666666666666666,0.0,24.260297731568464,132.13014886578424,132.13014886578424,1,0.0,1,0.0,1.0,0.0,929.6900566044432,953.9503543360116,9.690056604443157,9.690056604443157,24.26029773156847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,10.0,0,0
tick00092_d000008_req7,heuristic,7,7,,0,5,-1000000000.0,920.0,1.0,1.0,1.0,1.0,0.0,0.0,0.05,0.5,0.016666666666666666,0.0,24.260297731568464,132.13014886578424,132.13014886578424,1,1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tick00095_d000009_req8,heuristic,8,8,t_0,0,5,-2.452976659488451,950.0,1.0,2.0,0.0,2.0,0.0,0.0,0.1,1.0,0.03333333333333333,0.0,13.883031733543142,126.94151586677157,126.94151586677157,1,0.0,1,0.0,1.0,91.84254649162654,983.6015337591908,997.484565492734,33.60153375919083,33.60153375919083,13.883031733543135,91.84254649162654,91.84254649162654,0.0,0.0,0.0,0.0,0.0,117.53827115358288,117.53827115358288,3.0,0.0,1.0,9.0,0,1
tick00095_d000009_req8,heuristic,8,8,t_0,0,6,-2.8066765665728384,950.0,1.0,2.0,0.0,2.0,0.0,0.0,0.1,1.0,0.03333333333333333,0.0,13.883031733543142,126.94151586677157,126.94151586677157,1,0.0,1,0.0,2.0,56.41159946475602,983.6015337591908,1033.8034963793007,33.60153375919083,33.60153375919083,50.20196262010984,56.41159946475602,56.41159946475602,0.0,0.0,22.435899153023556,0.0,0.0,82.10732412671237,82.10732412671237,3.0,0.0,1.0,9.0,0,1
tick00095_d000009_req8,heuristic,8,8,t_0,0,3,1.5076108372851345,950.0,1.0,2.0,0.0,2.0,0.0,0.0,0.1,1.0,0.03333333333333333,0.0,13.883031733543142,126.94151586677157,126.94151586677157,1,0.0,1,1.0,2.0,0.0,983.6015337591908,997.484565492734,33.60153375919083,33.60153375919083,13.883031733543135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.695724661956348,25.695724661956348,3.0,0.0,1.0,9.0,0,1
tick00095_d000009_req8,heuristic,8,8,t_1,0,4,0.33319984893293164,950.0,1.0,2.0,0.0,2.0,0.0,0.0,0.1,1.0,0.03333333333333333,0.0,13.883031733543142,126.94151586677157,126.94151586677157,1,0.0,1,0.0,1.0,35.44534587496264,960.7329878200436,974.6160195535867,10.732987820043604,10.732987820043604,13.883031733543135,35.44534587496264,35.44534587496264,0.0,0.0,0.0,0.0,0.0,14.14935353679131,14.14935353679131,3.0,0.0,1.0,9.0,0,1
tick00095_d000009_req8,heuristic,8,8,t_1,1,1,2.4700069663598416,950.0,1.0,2.0,0.0,2.0,0.0,0.0,0.1,1.0,0.03333333333333333,0.0,13.883031733543142,126.94151586677157,126.94151586677157,1,0.0,1,0.0,2.0,0.014398848092127992,960.7329878200436,980.2783665658258,10.732987820043604,10.732987820043604,19.54537874578216,0.014398848092127992,0.014398848092127992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,9.0,0,1
tick00095_d000009_req8,heuristic,8,8,t_1,0,2,1.5278806300391705,950.0,1.0,2.0,0.0,2.0,0.0,0.0,0.1,1.0,0.03333333333333333,0.0,13.883031733543142,126.94151586677157,126.94151586677157,1,0.0,1,1.0,2.0,0.0,991.4790829963987,1005.3621147299418,41.47908299639869,41.47908299639869,13.883031733543135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,9.0,0,1
tick00095_d000009_req8,heuristic,8,8,,0,7,-1000000000.0,950.0,1.0,2.0,0.0,2.0,0.0,0.0,0.1,1.0,0.03333333333333333,0.0,13.883031733543142,126.94151586677157,126.94151586677157,1,1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tick00097_d000010_req9,heuristic,9,9,t_0,0,2,0.6626560707326298,970.0,1.0,2.0,1.0,1.0,0.0,0.0,0.1,0.5,0.05,0.0,26.929844738971752,133.46492236948586,133.46492236948586,1,0.0,1,0.0,1.0,0.0,1014.1085306587601,1041.038375397732,44.10853065876006,44.10853065876006,26.929844738971838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,10.0,1,0
tick00097_d000010_req9,heuristic,9,9,t_1,0,6,-3.8115477538925866,970.0,1.0,2.0,1.0,1.0,0.0,0.0,0.1,0.5,0.05,0.0,26.929844738971752,133.46492236948586,133.46492236948586,1,0.0,1,0.0,1.0,201.56275524214755,1004.7934919343454,1031.7233366733171,34.79349193434541,34.79349193434541,26.929844738971724,100.78137762107383,100.78137762107377,0.0,0.0,0.0,0.0,0.0,168.34747606803558,86.08669391009879,4.0,0.0,2.0,8.0,0,1
tick00097_d000010_req9,heuristic,9,9,t_1,0,7,-6.197303518995741,970.0,1.0,2.0,1.0,1.0,0.0,0.0,0.1,0.5,0.05,0.0,26.929844738971752,133.46492236948586,133.46492236948586,1,0.0,1,0.0,2.0,222.25170856308148,1004.7934919343454,1093.6092859682662,34.79349193434541,34.79349193434541,88.81579403392084,152.61662818069533,111.12585428154074,0.0,0.0,34.95610455597733,0.0,0.0,189.0364293889695,137.9219444697203,4.0,0.0,2.0,8.0,0,1
tick00097_d000010_req9,heuristic,9,9,t_1,0,5,-3.4269012693630714,970.0,1.0,2.0,1.0,1.0,0.0,0.0,0.1,0.5,0.05,0.0,26.929844738971752,133.46492236948586,133.46492236948586,1,0.0,1,0.0,3.0,139.2701607647724,1004.7934919343454,1108.0244088564461,34.79349193434541,34.79349193434541,103.23091692210073,69.63508038238626,69.6350803823862,0.0,0.0,49.37122744415723,0.0,0.0,106.05488159066044,54.94039667141122,4.0,0.0,2.0,8.0,0,1
tick00097_d000010_req9,heuristic,9,9,t_1,0,3,-2.2355949020657158,970.0,1.0,2.0,1.0,1.0,0.0,0.0,0.1,0.5,0.05,0.0,26.929844738971752,133.46492236948586,133.46492236948586,1,0.0,1,1.0,2.0,90.73067888574622,1004.7934919343454,1031.7233366733171,34.79349193434541,34.79349193434541,26.929844738971724,90.73067888574622,45.36533944287311,0.0,0.0,0.0,0.0,0.0,76.03599517477117,76.03599517477117,4.0,0.0,2.0,8.0,0,1
tick00097_d000010_req9,heuristic,9,9,t_1,0,4,-2.708914261533715,970.0,1.0,2.0,1.0,1.0,0.0,0.0,0.1,0.5,0.05,0.0,26.929844738971752,133.46492236948586,133.46492236948586,1,0.0,1,1.0,3.0,63.94071820680381,1004.7934919343454,1102.3300466808637,34.79349193434541,34.79349193434541,97.53655474651828,63.94071820680381,31.970359103401904,0.0,0.0,43.67686526857477,0.0,0.0,49.246034495828766,49.246034495828766,4.0,0.0,2.0,8.0,0,1
tick00097_d000010_req9,heuristic,9,9,t_1,1,1,1.3806084798816207,970.0,1.0,2.0,1.0,1.0,0.0,0.0,0.1,0.5,0.05,0.0,26.929844738971752,133.46492236948586,133.46492236948586,1,0.0,1,2.0,3.0,0.0,1019.292801168949,1046.2226459079209,49.29280116894904,49.29280116894904,26.929844738971838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,8.0,0,1
tick00097_d000010_req9,heuristic,9,9,,0,8,-1000000000.0,970.0,1.0,2.0,1.0,1.0,0.0,0.0,0.1,0.5,0.05,0.0,26.929844738971752,133.46492236948586,133.46492236948586,1,1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tick00100_d000011_req10,heuristic,10,10,t_0,0,5,1.7806215699040335,1000.0,1.0,2.0,1.0,1.0,0.0,0.0,0.1,0.5,0.05,0.0,36.22142141283784,138.11071070641893,138.11071070641893,1,0.0,1,0.0,1.0,0.0,1027.3918969145445,1063.6133183273823,27.39189691454453,27.39189691454453,36.2214214128378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,10.0,1,0
tick00100_d000011_req10,heuristic,10,10,t_1,0,15,-3.792529980960854,1000.0,1.0,2.0,1.0,1.0,0.0,0.0,0.1,0.5,0.05,0.0,36.22142141283784,138.11071070641893,138.11071070641893,1,0.0,1,0.0,1.0,168.72936520029327,1013.1865262476896,1049.4079476605275,13.186526247689585,13.186526247689585,36.22142141283791,84.3646826001467,84.36468260014661,163.77263026067408,0.0,0.0,30.307707891188215,30.307707891188215,195.62923251775965,99.78514538075,6.0,0.0,2.0,8.0,0,1
tick00100_d000011_req10,heuristic,10,10,t_1,0,16,-4.38108706063802,1000.0,1.0,2.0,1.0,1.0,0.0,0.0,0.1,0.5,0.05,0.0,36.22142141283784,138.11071070641893,138.11071070641893,1,0.0,1,0.0,2.0,146.83125855836204,1013.1865262476896,1076.2963353559137,13.186526247689585,13.186526247689585,63.10980910822411,105.4435616283721,89.4295954537765,184.85150928889948,0.0,0.0,51.38658691941362,51.38658691941362,173.7311258758284,120.8640244089754,6.0,0.0,2.0,8.0,0,1
tick00100_d000011_req10,heuristic,10,10,t_1,0,10,-0.5654334014154748,1000.0,1.0,2.0,1.0,1.0,0.0,0.0,0.1,0.5,0.05,0.0,36.22142141283784,138.11071070641893,138.11071070641893,1,0.0,1,0.0,3.0,82.77539385998,1013.1865262476896,1090.7956445905174,13.186526247689585,13.186526247689585,77.60911834282786,41.38769692999006,41.38769692998997,120.79564459051744,0.0,5.166275517152172,0.0,0.0,109.67526117744637,56.80815971059336,6.0,0.0,2.0,8.0,0,1
tick00100_d000011_req10,heuristic,10,10,t_1,0,9,-0.5622403817742884,1000.0,1.0,2.0,1.0,1.0,0.0,0.0,0.1,0.5,0.05,0.0,36.22142141283784,138.11071070641893,138.11071070641893,1,0.0,1,0.0,4.0,82.77539385998,1013.1865262476896,1090.7956445905174,13.186526247689585,13.186526247689585,77.60911834282786,41.38769692999006,41.38769692998997,120.79564459051744,0.0,5.166275517152172,0.0,0.0,109.67526117744637,56.80815971059336,6.0,0.0,2.0,8.0,0,1
